filename,filesize,transcript
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/2086-149214-0004.wav,249279,he trusts not to be considered as unpardonably offending by laying out a street that infringes upon nobody's private rights and appropriating a lot of land which had no visible owner and building a house of materials long in use for constructing castles in the air
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/6241-61946-0000.wav,124163,i began to enjoy the exhilarating delight of traveling a life of desire gratification and liberty
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/6241-61946-0001.wav,120395,hans our extraordinary guide went first walking with a steady rapid unvarying step
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/6241-61946-0002.wav,105056,our two horses with the luggage followed of their own accord without requiring whip or spur
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/6241-61946-0003.wav,165363,geographers have divided it into four parts and we had to cross the southwest quarter which in the vernacular is called sudvestr fjordungr
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/6241-61946-0004.wav,112107,we took our way through poor and sparse meadows which made a desperate effort every year to show a little green
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/6241-61946-0005.wav,63671,they very rarely succeed in a good show of yellow
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/6241-61946-0006.wav,161673,i could not help smiling to see him look so big on his little horse his long legs now and then touching the ground made him look like a six footed centaur
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/6241-61946-0007.wav,111692,snow tempest impracticable roads rocks icebergs nothing stops him
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/6241-61946-0008.wav,83531,we may do so was my reply but what about our worthy guide
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/6241-61946-0009.wav,89467,i should have a violent attack of the cramp if i were not to have some sort of exercise
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/6241-61946-0010.wav,66897,my arms are right but my legs are getting a little stiff
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/6241-61946-0011.wav,195567,here and there could be seen an isolated farm some solitary bur or icelandic house built of wood earth fragments of lava looking like beggars on the highway of life
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/6241-61946-0012.wav,64483,a few stray cows and sheep were only seen occasionally
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/6241-61946-0013.wav,185319,little did i expect however the spectacle which awaited us when we reached the peninsula of sneffels where agglomerations of nature's ruins form a kind of terrible chaos
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/6241-61946-0014.wav,108968,it consists simply of a few houses not what in england or germany we should call a hamlet
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/6241-61946-0015.wav,81313,i took occasion to consult the map to see where gardar was to be found
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/6241-61946-0016.wav,127074,these sacred edifices are however very much like these people who do without watches and never miss them
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/6241-61946-0017.wav,90051,to ride over salt water upon the back of a little horse seemed to me absurd
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/6241-61946-0018.wav,82544,in any case i shall trust rather to my own intelligence than theirs
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/6241-61946-0019.wav,48353,but my uncle was in no humor to wait
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/6241-61946-0020.wav,237394,at length the sturdy little pony spreading out his legs in a stiff and ludicrous attitude got from under the professor's legs and left him standing with both feet on a separate stone like the colossus of rhodes
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/6241-61946-0021.wav,92518,he says tide replied my uncle translating the danish word for my information
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/6241-61946-0022.wav,168861,i thoroughly understood and appreciated the necessity for waiting before crossing the fjord for that moment when the sea at its highest point is in a state of slack water
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/6241-61946-0023.wav,133272,accustomed as i had been to the steam ferry boats of the elbe i found the long oars of the boatmen but sorry means of locomotion
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/6241-66616-0000.wav,167669,but this power of discernment was denied them and only in after years with the loved ones of their own firesides close about them was the whole picture revealed
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/6241-66616-0001.wav,152326,one dark night at the head of a score of his tribe he fell upon wabigoon's camp his object being the abduction of the princess
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/6241-66616-0002.wav,79157,while the attack was successful in a way its main purpose failed
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/6241-66616-0003.wav,104636,a counter attack was made upon woonga and he was driven deep into the wilderness with great loss
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/6241-66616-0004.wav,96650,three days later minnetaki became newsome's wife at the hudson bay post
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/6241-66616-0005.wav,209333,from that hour dated one of the most sanguinary feuds in the history of the great trading company a feud which as we shall see was destined to live even unto the second generation
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/6241-66616-0006.wav,111671,meanwhile two children came to bless the happy union of newsome and his lovely indian wife
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/6241-66616-0007.wav,100533,the other was a girl three years younger and newsome insisted that she be called minnetaki
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/6241-66616-0008.wav,337840,curiously enough the blood of wabi ran almost pure to his indian forefathers while minnetaki as she became older developed less of the wild beauty of her mother and more of the softer loveliness of the white race her wealth of soft jet black hair and her great dark eyes contrasting with the lighter skin of her father's blood
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/6241-66616-0009.wav,214315,wabi on the other hand was an indian in appearance from his moccasins to the crown of his head swarthy sinewy as agile as a lynx and with every instinct in him crying for the life of the wild
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/6241-66616-0010.wav,182756,one of newsome's chief pleasures in life had been the educating of his woodland bride and it was the ambition of both that the little minnetaki and her brother be reared in the ways of white children
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/6241-66616-0011.wav,203053,consequently both mother and father began their education at the post they were sent to the factor's school and two winters were passed in port arthur that they might have the advantage of thoroughly equipped schools
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/6241-66616-0012.wav,204278,the children proved themselves unusually bright pupils and by the time wabi was sixteen and minnetaki twelve one would not have known from their manner of speech that indian blood ran in their veins
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/6241-66616-0013.wav,105920,it was at about this time in their lives that the woongas became especially daring in their depredations
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/6241-66616-0014.wav,170697,at last so daring did he become that the provincial government placed a price upon his head and upon those of a number of his most notorious followers
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/6241-66616-0015.wav,94051,but each week added to his loneliness and his longings for minnetaki and his forests
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/6241-66616-0016.wav,97602,necessity had become his grim master and the following week he was going to work
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/6241-66616-0017.wav,127501,a thousand plans were made a thousand adventures pictured and the mother would smile and laugh and plan with them
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/6241-66616-0018.wav,136215,but in time the end of it all came and wabi went back to the princess mother to minnetaki and to his forests
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/6241-66616-0019.wav,120900,there were tears in the boys eyes when they parted and the mother cried for the indian boy who was returning to his people
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/6241-66616-0020.wav,59625,spring came and passed and then summer
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/6241-66616-0021.wav,82785,we shall make more money up here this winter than you could earn in detroit in three years
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/6241-66616-0022.wav,122115,we will hunt wolves the country is alive with them and the government gives a bounty of fifteen dollars for every scalp taken
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/6241-66616-0023.wav,49773,three weeks later came wabigoon's reply
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/6241-66616-0024.wav,79087,on the tenth of october he would meet rod at sprucewood on the black sturgeon river
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/6241-66616-0025.wav,193746,there was little time to lose in making preparations and the fourth day following the receipt of wabi's letter found rod and his mother waiting for the train which was to whirl the boy into his new life
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/6241-61943-0000.wav,139579,on the second of the month at two in the morning our precious cargo of luggage was taken on board the good ship valkyrie
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/6241-61943-0001.wav,68979,but in the cause of science men are expected to suffer
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/6241-61943-0002.wav,53476,well and have we a fair wind
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/6241-61943-0003.wav,157702,my uncle was delighted for myself moody and dissatisfied i appeared almost to expect a glimpse of the ghost of hamlet
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/6241-61943-0004.wav,75399,but no ghost or anything else appeared upon the ancient walls
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/6241-61943-0005.wav,103311,the fact is the castle is much later than the time of the heroic prince of denmark
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/6241-61943-0006.wav,78189,no mister hardwigg said the captain no fear of that
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/6241-61943-0007.wav,57999,at all events we shall get there some day
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/6241-61943-0008.wav,155255,on the eleventh day we sighted cape portland over which towered mount myrdals yokul which the weather being clear we made out very readily
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/6241-61943-0009.wav,76181,the valkyrie kept off the coast steering to the westward
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/6241-61943-0010.wav,95472,on all sides were to be seen whole schools of whales and sharks
